EXMPC,,,,,,
WAC,,,,,,
G01,,,,,,
440,,,,,,
25,,,,,,
nm,,,,,,
Angular Dependence,,,,,,
Wavelengths,0,8,16,24,32,40
847.64,-0.00321,-0.00304,-0.00394,-0.00075,0.00868,0.01663
847.96,-0.00325,-0.0031,-0.00399,-0.00099,0.00838,0.01659
848.27,-0.00334,-0.00303,-0.00391,-0.00108,0.00832,0.01659
848.59,-0.00344,-0.00299,-0.00392,-0.00099,0.0083,0.0166
848.9,-0.00315,-0.00283,-0.00377,-0.00089,0.00833,0.01671
849.22,-0.00297,-0.00297,-0.00373,-0.00109,0.00824,0.01679
849.53,-0.00307,-0.00271,-0.00379,-0.00094,0.00845,0.01698
849.85,-0.00305,-0.00267,-0.00361,-0.00095,0.00846,0.01691
850.16,-0.00314,-0.0026,-0.00349,-0.00078,0.00849,0.01713
850.48,-0.00287,-0.00249,-0.00331,-0.00064,0.00866,0.01729
850.79,-0.00275,-0.00252,-0.00321,-0.00066,0.00873,0.01725
851.11,-0.00292,-0.00255,-0.00317,-0.00053,0.00875,0.01718
851.42,-0.00325,-0.00274,-0.0033,-0.00042,0.00871,0.01704
851.74,-0.00333,-0.00292,-0.00331,-0.00051,0.00863,0.01704
852.05,-0.00326,-0.00297,-0.00352,-0.00027,0.00863,0.01711
852.36,-0.00329,-0.00318,-0.0037,-0.0005,0.00847,0.01693
852.68,-0.00348,-0.00338,-0.00396,-0.00067,0.00831,0.01678
852.99,-0.00353,-0.00343,-0.00391,-0.00075,0.00834,0.01694
853.31,-0.00359,-0.00343,-0.00401,-0.00096,0.00841,0.01678
853.62,-0.00346,-0.00317,-0.00414,-0.00091,0.00834,0.01669
853.94,-0.00348,-0.0032,-0.00429,-0.00088,0.00825,0.01662
854.25,-0.00348,-0.00321,-0.00433,-0.00103,0.00815,0.01656
854.56,-0.00348,-0.00308,-0.00438,-0.00103,0.00839,0.01663
854.88,-0.00331,-0.00303,-0.00425,-0.00083,0.00852,0.01683
855.19,-0.00353,-0.00322,-0.00427,-0.00086,0.0083,0.01665
855.51,-0.00348,-0.00333,-0.00423,-0.00081,0.00823,0.01663
855.82,-0.00375,-0.00367,-0.00428,-0.00096,0.0082,0.01671
856.13,-0.00361,-0.00366,-0.00409,-0.00087,0.00839,0.01661
856.45,-0.00357,-0.0036,-0.00392,-0.00087,0.00847,0.01674
856.76,-0.00378,-0.00386,-0.0038,-0.00098,0.00829,0.01673
857.07,-0.00413,-0.00392,-0.00381,-0.00107,0.00814,0.01665
857.39,-0.00389,-0.00357,-0.00385,-0.00095,0.00848,0.01676
857.7,-0.00394,-0.00338,-0.00389,-0.00092,0.0085,0.01705
858.02,-0.00385,-0.00328,-0.00378,-0.0009,0.00853,0.01716
858.33,-0.00405,-0.0034,-0.00376,-0.00092,0.00835,0.01721
858.64,-0.00419,-0.00362,-0.00407,-0.00108,0.0081,0.01696
858.96,-0.00396,-0.00317,-0.00386,-0.00079,0.00848,0.01707
859.27,-0.00406,-0.00335,-0.00387,-0.001,0.00854,0.01687
859.58,-0.004,-0.0035,-0.00376,-0.001,0.00824,0.01697
859.9,-0.00405,-0.0037,-0.00377,-0.0009,0.00825,0.01687
860.21,-0.0041,-0.00381,-0.00398,-0.00095,0.00808,0.01685
860.52,-0.00425,-0.00405,-0.00435,-0.00122,0.00776,0.01679
860.83,-0.00415,-0.00386,-0.00392,-0.00103,0.00817,0.01711
861.15,-0.0043,-0.00412,-0.00425,-0.00126,0.00776,0.0171
861.46,-0.00404,-0.00384,-0.00415,-0.00095,0.00783,0.01722
861.77,-0.00389,-0.00367,-0.00431,-0.0008,0.00817,0.01734
862.09,-0.00397,-0.00364,-0.00428,-0.00089,0.00812,0.0174
862.4,-0.00379,-0.00337,-0.00416,-0.00068,0.00828,0.01739
862.71,-0.00352,-0.00307,-0.00394,-0.00069,0.00867,0.01748
863.02,-0.00357,-0.00317,-0.00416,-0.00054,0.00861,0.0173
863.34,-0.00367,-0.00328,-0.00412,-0.00046,0.00868,0.01706
863.65,-0.00387,-0.00375,-0.00455,-0.00088,0.00844,0.01688
863.96,-0.00427,-0.00398,-0.00454,-0.00123,0.0081,0.01659
864.27,-0.00404,-0.00411,-0.00456,-0.0013,0.00802,0.01653
864.59,-0.00422,-0.00419,-0.00452,-0.00135,0.00806,0.01646
864.9,-0.00426,-0.00432,-0.00456,-0.00134,0.00788,0.01644
865.21,-0.00429,-0.00419,-0.00445,-0.00134,0.00784,0.01665
865.52,-0.00437,-0.00411,-0.00467,-0.00142,0.00774,0.01661
865.84,-0.00437,-0.00385,-0.00461,-0.00136,0.00781,0.01671
866.15,-0.00453,-0.00385,-0.00485,-0.00141,0.00766,0.01668
866.46,-0.00469,-0.00403,-0.00505,-0.0017,0.00783,0.01649
866.77,-0.00456,-0.00416,-0.00511,-0.00175,0.00757,0.01651
867.08,-0.00476,-0.00393,-0.00514,-0.00166,0.00752,0.01652
867.4,-0.00477,-0.00413,-0.0053,-0.00187,0.00732,0.01634
867.71,-0.00446,-0.00406,-0.00512,-0.00166,0.00749,0.01655
868.02,-0.0043,-0.00388,-0.00511,-0.00152,0.00764,0.0166
868.33,-0.00428,-0.00399,-0.00519,-0.00158,0.00761,0.0164
868.64,-0.00421,-0.00385,-0.00524,-0.0014,0.00775,0.01641
868.96,-0.00433,-0.00394,-0.00525,-0.00144,0.00803,0.01632
869.27,-0.00421,-0.00434,-0.00538,-0.00151,0.00804,0.01625
869.58,-0.00437,-0.00446,-0.00554,-0.00149,0.00813,0.01619
869.89,-0.00454,-0.00458,-0.00567,-0.00171,0.00792,0.01613
870.2,-0.00466,-0.00461,-0.00563,-0.0016,0.00787,0.01629
870.51,-0.00447,-0.00455,-0.00557,-0.00153,0.008,0.01654
870.82,-0.00484,-0.00479,-0.00575,-0.00191,0.00751,0.01643
871.14,-0.00478,-0.00455,-0.00576,-0.00207,0.00738,0.01664
871.45,-0.00492,-0.00451,-0.00581,-0.00211,0.00726,0.01656
871.76,-0.00472,-0.00414,-0.00574,-0.00202,0.00741,0.01679
872.07,-0.00471,-0.00417,-0.00563,-0.00173,0.00761,0.01671
872.38,-0.00484,-0.00433,-0.00572,-0.00193,0.00747,0.01634
872.69,-0.00475,-0.00429,-0.0056,-0.00186,0.00767,0.01622
873,-0.00469,-0.00404,-0.00537,-0.00131,0.00786,0.01642
873.31,-0.00471,-0.00418,-0.00541,-0.00123,0.00788,0.01623
873.63,-0.00463,-0.00397,-0.00515,-0.00113,0.00811,0.0165
873.94,-0.00484,-0.0044,-0.0052,-0.00148,0.00781,0.01613
874.25,-0.00522,-0.00469,-0.00532,-0.0019,0.00748,0.01624
874.56,-0.00514,-0.00461,-0.00527,-0.0018,0.00764,0.01649
874.87,-0.00534,-0.00473,-0.00534,-0.00188,0.00739,0.01663
875.18,-0.0053,-0.00483,-0.00526,-0.00206,0.00732,0.01655
875.49,-0.00551,-0.00506,-0.00542,-0.00254,0.00718,0.01654
875.8,-0.00526,-0.00512,-0.0056,-0.00263,0.00723,0.01664
876.11,-0.00506,-0.00478,-0.00544,-0.00224,0.00763,0.01681
876.42,-0.00501,-0.00478,-0.00547,-0.0022,0.00776,0.01663
876.73,-0.00497,-0.00485,-0.00543,-0.00239,0.00778,0.0166
877.04,-0.00508,-0.0048,-0.00534,-0.00245,0.00808,0.01643
877.35,-0.00536,-0.00492,-0.00546,-0.00287,0.00792,0.01654
877.66,-0.00532,-0.00484,-0.00546,-0.00284,0.00793,0.01641
877.97,-0.00555,-0.00462,-0.00528,-0.00288,0.00826,0.01604
878.28,-0.00582,-0.00478,-0.00558,-0.00317,0.00802,0.01592
878.59,-0.00547,-0.00449,-0.0055,-0.00299,0.00809,0.01616
878.9,-0.00573,-0.00449,-0.00558,-0.00285,0.00781,0.01615
879.21,-0.00593,-0.0049,-0.00605,-0.00301,0.00724,0.0159
879.52,-0.00531,-0.00442,-0.00587,-0.0023,0.00755,0.01619
879.83,-0.00534,-0.00446,-0.00575,-0.00193,0.00762,0.0164
880.14,-0.00568,-0.00494,-0.00601,-0.00228,0.00689,0.01643
880.45,-0.00573,-0.00507,-0.00597,-0.00232,0.00673,0.01647
880.76,-0.00615,-0.0053,-0.00627,-0.00263,0.00641,0.01616
881.07,-0.00606,-0.00543,-0.00604,-0.00285,0.00668,0.01628
881.38,-0.00593,-0.00522,-0.00586,-0.00284,0.00684,0.01647
881.69,-0.00643,-0.00574,-0.00641,-0.00358,0.00672,0.0161
882,-0.0065,-0.00581,-0.00654,-0.00382,0.00654,0.01604
882.31,-0.00614,-0.00561,-0.00638,-0.00345,0.00678,0.01619
882.62,-0.00602,-0.00546,-0.0063,-0.00356,0.00687,0.0163
882.93,-0.00584,-0.00529,-0.00602,-0.00362,0.00695,0.01624
883.24,-0.00575,-0.00545,-0.00648,-0.0038,0.0067,0.01594
883.55,-0.0055,-0.00544,-0.00628,-0.00356,0.00695,0.0161
883.86,-0.00538,-0.00541,-0.00602,-0.00333,0.00694,0.01621
884.17,-0.00537,-0.00533,-0.00604,-0.00312,0.00712,0.01607
884.48,-0.00532,-0.0051,-0.00597,-0.00305,0.00727,0.0161
884.79,-0.00565,-0.00558,-0.00619,-0.0031,0.00724,0.01599
885.09,-0.006,-0.00591,-0.00657,-0.00328,0.00695,0.01595
885.4,-0.00601,-0.00559,-0.00646,-0.00308,0.00702,0.01601
885.71,-0.00635,-0.00552,-0.00688,-0.00341,0.00659,0.01584
886.02,-0.00628,-0.00515,-0.00673,-0.00311,0.00635,0.0157
886.33,-0.00625,-0.0052,-0.00677,-0.00325,0.00611,0.01567
886.64,-0.00662,-0.00567,-0.00709,-0.00332,0.0059,0.01545
886.95,-0.00647,-0.00517,-0.00687,-0.00299,0.00593,0.01569
887.26,-0.00618,-0.00488,-0.00657,-0.00271,0.0065,0.01584
887.57,-0.00641,-0.00499,-0.00639,-0.00285,0.00639,0.01608
887.87,-0.00617,-0.0049,-0.00594,-0.0028,0.00665,0.01632
888.18,-0.00651,-0.00495,-0.00607,-0.00291,0.00701,0.01642
888.49,-0.00651,-0.00497,-0.00586,-0.00285,0.00702,0.01661
888.8,-0.00631,-0.0047,-0.00556,-0.00312,0.00703,0.01649
889.11,-0.00605,-0.00491,-0.00558,-0.00314,0.00688,0.01645
889.42,-0.00596,-0.005,-0.00575,-0.00325,0.00667,0.01655
889.72,-0.00592,-0.00496,-0.00596,-0.0029,0.00663,0.01656
890.03,-0.00609,-0.00499,-0.00629,-0.00273,0.00666,0.01638
890.34,-0.00594,-0.00526,-0.00647,-0.00298,0.00637,0.01621
890.65,-0.00588,-0.00529,-0.00671,-0.00313,0.00645,0.01629
890.96,-0.006,-0.00545,-0.00715,-0.00303,0.00642,0.01616
891.27,-0.00657,-0.00562,-0.00739,-0.0034,0.00648,0.01562
891.57,-0.00669,-0.00558,-0.00728,-0.00316,0.00663,0.01528
891.88,-0.00667,-0.00568,-0.00723,-0.00349,0.007,0.01519
892.19,-0.00662,-0.00572,-0.00718,-0.00398,0.00691,0.01524
892.5,-0.00654,-0.00586,-0.00743,-0.00391,0.00695,0.01516
892.8,-0.00661,-0.00596,-0.00732,-0.00383,0.00685,0.01506
893.11,-0.00644,-0.00603,-0.00716,-0.00364,0.00697,0.01537
893.42,-0.00592,-0.00584,-0.00714,-0.00353,0.00693,0.0159
893.73,-0.00571,-0.0056,-0.00688,-0.00353,0.00712,0.01636
894.04,-0.00568,-0.00541,-0.00679,-0.00337,0.00702,0.01651
894.34,-0.00564,-0.00567,-0.00691,-0.00332,0.00695,0.01639
894.65,-0.00569,-0.00538,-0.00639,-0.00315,0.00708,0.01663
894.96,-0.00566,-0.00527,-0.00655,-0.00303,0.00707,0.0167
895.26,-0.00612,-0.00546,-0.00676,-0.00352,0.00682,0.01662
895.57,-0.0062,-0.0054,-0.00659,-0.0034,0.00713,0.01648
895.88,-0.0063,-0.00576,-0.00694,-0.00376,0.00699,0.01616
896.19,-0.00612,-0.00572,-0.00673,-0.00335,0.00703,0.01655
896.49,-0.00639,-0.0055,-0.00649,-0.0031,0.00726,0.01664
896.8,-0.00624,-0.00564,-0.00646,-0.00334,0.00744,0.01641
897.11,-0.00629,-0.00563,-0.00656,-0.0036,0.00762,0.01615
897.42,-0.00619,-0.00555,-0.00664,-0.00353,0.00754,0.01604
897.72,-0.00657,-0.00602,-0.007,-0.00395,0.00706,0.01584
898.03,-0.00672,-0.0061,-0.00716,-0.00371,0.00686,0.01586
898.34,-0.00705,-0.00642,-0.00753,-0.00429,0.00639,0.0152
898.64,-0.0069,-0.00667,-0.0078,-0.00449,0.0062,0.01508
898.95,-0.00682,-0.00678,-0.00801,-0.00408,0.00595,0.01535
899.26,-0.00681,-0.00676,-0.00785,-0.00398,0.00584,0.01536
899.56,-0.00693,-0.00683,-0.00777,-0.00395,0.00588,0.01529
899.87,-0.00687,-0.00661,-0.00757,-0.00381,0.00599,0.01551
900.18,-0.00683,-0.00647,-0.00727,-0.0037,0.00608,0.0156
900.48,-0.00673,-0.00644,-0.00705,-0.0036,0.00645,0.01589
900.79,-0.00689,-0.00644,-0.00691,-0.00353,0.00651,0.01611
901.1,-0.00689,-0.00648,-0.00696,-0.00384,0.00653,0.01591
901.4,-0.00703,-0.00637,-0.00684,-0.00385,0.00636,0.01574
901.71,-0.00689,-0.00636,-0.00681,-0.00385,0.00642,0.01585
902.01,-0.00677,-0.00627,-0.00691,-0.00382,0.00631,0.01553
902.32,-0.00666,-0.00628,-0.00706,-0.00373,0.00626,0.01586
902.63,-0.00664,-0.00628,-0.00741,-0.00375,0.00614,0.01564
902.93,-0.00664,-0.00613,-0.00749,-0.00392,0.00608,0.01565
903.24,-0.00714,-0.00631,-0.0075,-0.00414,0.00617,0.0157
903.54,-0.00699,-0.00647,-0.00758,-0.00432,0.0062,0.01608
903.85,-0.00687,-0.00647,-0.00748,-0.00422,0.00626,0.01623
904.16,-0.00704,-0.00657,-0.00753,-0.00424,0.00612,0.01626
904.46,-0.00759,-0.00716,-0.00807,-0.00488,0.00578,0.01566
904.77,-0.00774,-0.00729,-0.00814,-0.00478,0.00556,0.01581
905.07,-0.00782,-0.00768,-0.00793,-0.00444,0.00572,0.01577
905.38,-0.00763,-0.00755,-0.00822,-0.00446,0.00549,0.01547
905.68,-0.0075,-0.00725,-0.00808,-0.00414,0.00562,0.01552
905.99,-0.00779,-0.00707,-0.00818,-0.00394,0.00584,0.01561
906.3,-0.00762,-0.00695,-0.00796,-0.00381,0.00607,0.01579
906.6,-0.00743,-0.0065,-0.00722,-0.00364,0.00652,0.01613
906.91,-0.00714,-0.00584,-0.00693,-0.00322,0.00711,0.01618
907.21,-0.00725,-0.0056,-0.00744,-0.00334,0.00679,0.01603
907.52,-0.00721,-0.0054,-0.00691,-0.00342,0.00712,0.0163
907.82,-0.00761,-0.00571,-0.00718,-0.00355,0.0071,0.01614
908.13,-0.00748,-0.00597,-0.00722,-0.00396,0.00685,0.0159
908.43,-0.00766,-0.00604,-0.0072,-0.00399,0.00683,0.01575
908.74,-0.00745,-0.00582,-0.0073,-0.00375,0.00679,0.01578
909.04,-0.00764,-0.00636,-0.00709,-0.00473,0.00646,0.01555
909.35,-0.00755,-0.00663,-0.00719,-0.00487,0.00662,0.01539
909.65,-0.00745,-0.00654,-0.00724,-0.00442,0.00651,0.01548
909.96,-0.0073,-0.00637,-0.00722,-0.00436,0.00662,0.0156
910.26,-0.00739,-0.00644,-0.00727,-0.0042,0.00618,0.01554
910.57,-0.00738,-0.00667,-0.00752,-0.00445,0.00617,0.01579
910.87,-0.00738,-0.00691,-0.00797,-0.00462,0.00607,0.01565
911.18,-0.00739,-0.00698,-0.00837,-0.00438,0.00607,0.01577
911.48,-0.00746,-0.00685,-0.00817,-0.0046,0.00596,0.01568
911.79,-0.00798,-0.00736,-0.00828,-0.0047,0.00586,0.01568
912.09,-0.00833,-0.00782,-0.00858,-0.00506,0.00527,0.01527
912.39,-0.00835,-0.00736,-0.00853,-0.00513,0.00545,0.01531
912.7,-0.00857,-0.00724,-0.00848,-0.00519,0.00486,0.0148
913,-0.00852,-0.00732,-0.00832,-0.00512,0.00491,0.0147
913.31,-0.00852,-0.00757,-0.00839,-0.00505,0.00444,0.01438
913.61,-0.00876,-0.00768,-0.00854,-0.00512,0.00419,0.0142
913.92,-0.00866,-0.00756,-0.009,-0.00566,0.00413,0.0139
914.22,-0.00874,-0.00783,-0.00929,-0.00578,0.00403,0.01382
914.52,-0.00817,-0.00829,-0.00901,-0.00547,0.00443,0.01399
914.83,-0.00781,-0.00829,-0.0092,-0.00538,0.00481,0.01444
915.13,-0.00793,-0.00817,-0.00934,-0.00568,0.0046,0.01436
915.44,-0.00794,-0.00829,-0.00944,-0.00593,0.00479,0.01433
915.74,-0.00767,-0.00815,-0.00936,-0.00564,0.00496,0.01443
916.04,-0.00754,-0.00821,-0.00923,-0.00549,0.00506,0.01451
916.35,-0.00718,-0.00812,-0.00885,-0.00519,0.00539,0.0147
916.65,-0.00759,-0.00824,-0.00917,-0.00518,0.00515,0.01468
916.96,-0.00758,-0.00842,-0.00865,-0.00508,0.00525,0.01463
917.26,-0.00774,-0.00861,-0.00855,-0.0052,0.00541,0.01467
917.56,-0.0081,-0.00879,-0.00864,-0.00504,0.00554,0.01466
917.87,-0.00809,-0.00893,-0.0088,-0.00516,0.00557,0.01469
918.17,-0.00828,-0.00908,-0.00889,-0.00497,0.00514,0.01476
918.47,-0.00876,-0.00914,-0.00915,-0.00512,0.00473,0.0146
918.78,-0.00921,-0.00902,-0.00936,-0.00563,0.00453,0.01424
919.08,-0.00964,-0.00913,-0.01029,-0.00595,0.00428,0.01388
919.38,-0.01011,-0.00942,-0.01049,-0.00582,0.00383,0.0136
919.69,-0.00969,-0.00925,-0.01052,-0.00589,0.00379,0.01342
919.99,-0.0098,-0.00951,-0.01026,-0.00593,0.00359,0.01355
920.29,-0.00994,-0.00957,-0.01015,-0.00633,0.00361,0.01317
920.59,-0.01008,-0.00995,-0.01026,-0.00668,0.00358,0.01296
920.9,-0.01015,-0.01049,-0.0104,-0.00697,0.00336,0.0128
921.2,-0.01021,-0.01099,-0.01021,-0.00695,0.00322,0.01269
921.5,-0.00958,-0.011,-0.01005,-0.00711,0.00312,0.01244
921.81,-0.00934,-0.01034,-0.0096,-0.0067,0.00311,0.01305
922.11,-0.00906,-0.01014,-0.00952,-0.00665,0.00318,0.01313
922.41,-0.00896,-0.01021,-0.00974,-0.00639,0.00287,0.01319
922.71,-0.00921,-0.01019,-0.00988,-0.0063,0.00297,0.0133
923.02,-0.00923,-0.00981,-0.00999,-0.00627,0.00315,0.01344
923.32,-0.00946,-0.00997,-0.01021,-0.00663,0.00312,0.01354
923.62,-0.01012,-0.01025,-0.01105,-0.00731,0.0031,0.01363
923.92,-0.01114,-0.01111,-0.01177,-0.00768,0.00268,0.01335
924.23,-0.01154,-0.01145,-0.01216,-0.00803,0.00287,0.01305
924.53,-0.01181,-0.01152,-0.01264,-0.00817,0.00264,0.01284
924.83,-0.01128,-0.01094,-0.01232,-0.00824,0.00259,0.01323
925.13,-0.0118,-0.01135,-0.01255,-0.00862,0.00178,0.01244
925.44,-0.01161,-0.01077,-0.01244,-0.0084,0.00193,0.01217
925.74,-0.01232,-0.01093,-0.01246,-0.00819,0.00157,0.01164
926.04,-0.01209,-0.01076,-0.01214,-0.00838,0.00209,0.01132
926.34,-0.01185,-0.01022,-0.01235,-0.00827,0.00182,0.01131
926.64,-0.0121,-0.01035,-0.01232,-0.00871,0.00132,0.01113
926.95,-0.01206,-0.01064,-0.01246,-0.00875,0.00148,0.01087
927.25,-0.01189,-0.01076,-0.01277,-0.00872,0.0016,0.01139
927.55,-0.012,-0.01076,-0.01288,-0.00868,0.00152,0.01133
927.85,-0.0111,-0.01038,-0.01244,-0.00823,0.00206,0.01205
928.15,-0.01111,-0.01026,-0.01271,-0.00842,0.00161,0.01198
928.46,-0.01212,-0.01074,-0.01314,-0.00894,0.00141,0.0115
928.76,-0.01218,-0.01073,-0.01298,-0.00919,0.00166,0.01141
929.06,-0.01319,-0.01071,-0.01344,-0.00962,0.00173,0.01108
929.36,-0.01292,-0.01059,-0.01324,-0.0097,0.00233,0.01123
929.66,-0.01259,-0.01075,-0.01296,-0.00958,0.00246,0.01146
929.96,-0.01271,-0.01084,-0.01323,-0.00965,0.00222,0.0115
930.26,-0.01279,-0.01126,-0.01299,-0.00941,0.00207,0.01156
930.57,-0.01255,-0.01168,-0.01255,-0.00879,0.00204,0.01205
930.87,-0.01273,-0.01193,-0.01304,-0.00889,0.00249,0.01182
931.17,-0.01216,-0.01204,-0.01287,-0.00842,0.00229,0.01178
931.47,-0.01121,-0.01119,-0.01238,-0.00753,0.00241,0.01187
931.77,-0.01178,-0.01143,-0.01268,-0.00795,0.00192,0.01157
932.07,-0.01194,-0.01171,-0.01289,-0.00847,0.00157,0.01107
932.37,-0.01253,-0.01205,-0.01353,-0.00918,0.00133,0.0104
932.67,-0.01214,-0.01186,-0.01396,-0.00984,0.00114,0.00959
932.97,-0.01164,-0.01165,-0.01332,-0.00949,0.0006,0.00967
933.27,-0.01117,-0.01149,-0.01312,-0.00992,0.00041,0.00968
933.58,-0.01231,-0.01281,-0.01413,-0.01113,-0.00066,0.00887
933.88,-0.01284,-0.01318,-0.01461,-0.01177,-0.00064,0.00835
934.18,-0.01294,-0.01327,-0.01447,-0.01216,-0.00078,0.0083
934.48,-0.0129,-0.01324,-0.01464,-0.01221,-0.00107,0.00822
934.78,-0.01353,-0.01358,-0.01518,-0.01212,-0.00157,0.0083
935.08,-0.01362,-0.014,-0.01538,-0.01183,-0.00072,0.0087
935.38,-0.01468,-0.01448,-0.01578,-0.01177,-0.00091,0.00824
935.68,-0.0147,-0.0138,-0.01536,-0.0114,0,0.0087
935.98,-0.01444,-0.01319,-0.01527,-0.01158,-6.00E-05,0.00884
936.28,-0.01435,-0.01322,-0.01517,-0.01104,-5.00E-05,0.00874
936.58,-0.0145,-0.01367,-0.01496,-0.01148,0.00018,0.00877
936.88,-0.01427,-0.01339,-0.01424,-0.01177,0.00016,0.00947
937.18,-0.01506,-0.01367,-0.01487,-0.01305,-0.00095,0.00891
937.48,-0.01481,-0.01333,-0.01474,-0.01311,-0.00041,0.00922
937.78,-0.01579,-0.01457,-0.01517,-0.01368,-0.00168,0.00835
938.08,-0.01604,-0.01508,-0.01527,-0.01382,-0.00171,0.00841
938.38,-0.01643,-0.01467,-0.01541,-0.01377,-0.00155,0.00828
938.68,-0.01637,-0.01487,-0.0159,-0.01386,-0.00203,0.00803
938.98,-0.01731,-0.01557,-0.01619,-0.01382,-0.00242,0.00743
939.28,-0.01731,-0.01527,-0.01638,-0.01285,-0.00183,0.00696
939.58,-0.01754,-0.01631,-0.01741,-0.01309,-0.00319,0.00678
939.88,-0.01674,-0.01566,-0.01748,-0.0126,-0.00227,0.00716
940.18,-0.01638,-0.01562,-0.0176,-0.012,-0.00204,0.00697
940.48,-0.01683,-0.01621,-0.01825,-0.01222,-0.0024,0.00699
940.78,-0.01765,-0.01628,-0.01845,-0.01167,-0.00261,0.00694
941.08,-0.01716,-0.0159,-0.01883,-0.01172,-0.0021,0.00696
941.38,-0.0168,-0.01609,-0.01843,-0.01199,-0.00217,0.00781
941.68,-0.01652,-0.01612,-0.01799,-0.01237,-0.00215,0.00708
941.98,-0.01651,-0.01598,-0.01747,-0.01202,-0.00198,0.00787
942.27,-0.01721,-0.01627,-0.0173,-0.01211,-0.00212,0.00801
942.57,-0.01684,-0.01652,-0.01686,-0.01253,-0.0021,0.00808
942.87,-0.01605,-0.01595,-0.01654,-0.01271,-0.00201,0.00813
943.17,-0.01611,-0.01573,-0.01608,-0.01282,-0.00184,0.00746
943.47,-0.01612,-0.01557,-0.0161,-0.01345,-0.00241,0.00751
943.77,-0.01691,-0.01544,-0.01657,-0.01379,-0.00173,0.00742
944.07,-0.01694,-0.01581,-0.01711,-0.01452,-0.00213,0.00653
944.37,-0.01664,-0.01633,-0.01748,-0.01497,-0.00313,0.00574
944.67,-0.01669,-0.01638,-0.01784,-0.01541,-0.00339,0.00509
944.97,-0.01792,-0.0172,-0.0187,-0.01608,-0.00351,0.00417
945.26,-0.01762,-0.01763,-0.0193,-0.01625,-0.00375,0.00418
945.56,-0.01771,-0.0178,-0.01935,-0.01596,-0.00358,0.00336
945.86,-0.01785,-0.01813,-0.01896,-0.01589,-0.00452,0.00299
946.16,-0.01905,-0.0189,-0.01955,-0.01675,-0.00592,0.0022
946.46,-0.01912,-0.01853,-0.01961,-0.0169,-0.00561,0.00278
946.76,-0.01969,-0.01892,-0.02026,-0.01698,-0.0052,0.00273
947.05,-0.01828,-0.01854,-0.01984,-0.01647,-0.00516,0.00377
947.35,-0.01931,-0.01868,-0.02024,-0.01713,-0.00613,0.00347
947.65,-0.0199,-0.01957,-0.0211,-0.01811,-0.00678,0.00303
947.95,-0.01949,-0.01971,-0.02139,-0.01783,-0.00624,0.0035
948.25,-0.0188,-0.01847,-0.02135,-0.01735,-0.0054,0.00389
948.55,-0.01891,-0.0184,-0.02169,-0.01664,-0.00518,0.00398
948.84,-0.0194,-0.019,-0.02242,-0.01688,-0.00643,0.00392
949.14,-0.02026,-0.01927,-0.02198,-0.01742,-0.00701,0.00371
949.44,-0.01975,-0.0197,-0.02165,-0.0172,-0.00655,0.00438
949.74,-0.02089,-0.0202,-0.02236,-0.0181,-0.00767,0.00364
950.04,-0.02121,-0.02029,-0.02206,-0.01818,-0.00827,0.00327
950.33,-0.02144,-0.0217,-0.02315,-0.01857,-0.00916,0.00216
950.63,-0.02241,-0.02262,-0.02375,-0.02019,-0.0105,0.00077
950.93,-0.02275,-0.0226,-0.02402,-0.02048,-0.01052,-3.00E-05
951.23,-0.02322,-0.02293,-0.02513,-0.02083,-0.0107,-0.00064
951.52,-0.02329,-0.02229,-0.02586,-0.02061,-0.01039,-0.00081
951.82,-0.02197,-0.02123,-0.02481,-0.0195,-0.00901,0.0004
952.12,-0.02244,-0.02147,-0.02567,-0.02015,-0.00923,3.00E-05
952.42,-0.02261,-0.02114,-0.02504,-0.02009,-0.00897,0.0009
952.71,-0.02238,-0.02039,-0.02505,-0.01988,-0.00848,0.00097
953.01,-0.02097,-0.01924,-0.02319,-0.01883,-0.00847,0.00233
953.31,-0.02129,-0.01932,-0.02341,-0.01893,-0.00868,0.00194
953.61,-0.02161,-0.01944,-0.02287,-0.01909,-0.00959,0.00094
953.9,-0.02236,-0.02064,-0.02398,-0.01941,-0.01077,-0.0001
954.2,-0.02179,-0.02088,-0.02371,-0.0199,-0.01068,0.00021
954.5,-0.0231,-0.02124,-0.0241,-0.0208,-0.0112,-0.00075
954.79,-0.02275,-0.02112,-0.02427,-0.02006,-0.01144,-0.0004
955.09,-0.02348,-0.02183,-0.02565,-0.02108,-0.01169,-0.00191
955.39,-0.02414,-0.0229,-0.02649,-0.02166,-0.01218,-0.00192
955.68,-0.02411,-0.02318,-0.02713,-0.02253,-0.01265,-0.00211
955.98,-0.02382,-0.02246,-0.02683,-0.02215,-0.01178,-0.00167
956.28,-0.02362,-0.02164,-0.02697,-0.02161,-0.01164,-0.00136
956.57,-0.02203,-0.0208,-0.02583,-0.02093,-0.01048,-0.00031
956.87,-0.02343,-0.02222,-0.02678,-0.02209,-0.01146,-0.00055
957.17,-0.02439,-0.02263,-0.02608,-0.0219,-0.01058,-0.00049
957.46,-0.02396,-0.02145,-0.02591,-0.02211,-0.01025,-0.00129
957.76,-0.02419,-0.02231,-0.02633,-0.02191,-0.0102,-0.00099
958.06,-0.02463,-0.0228,-0.02742,-0.02204,-0.01047,-0.00202
958.35,-0.02629,-0.02346,-0.02812,-0.02213,-0.01145,-0.00257
