MacBeth_ColorChecker,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength,Dark skin,Light skin,Blue sky,Foliage,Blue flower,Bluish green,Orange,Purplish blue,Moderate red,Purple,Yellow green,Orange yellow,Blue,Green,Red,Yellow,Magenta,Cyan,White,Neutral 8,Neutral 6.5,Neutral 5,Neutral 3.5,Black
737.59,22.871,55.131,17.952,12.338,43.44,23.799,67.052,58.98,59.138,68.139,40.241,70.097,9.704,10.982,62.458,76.224,85.844,9.043,91.981,56.773,33.193,16.986,8.142,3.238
737.92,22.977,55.117,18.093,12.348,43.627,23.842,67.119,59.15,59.134,68.265,40.329,70.116,9.796,10.998,62.455,76.239,85.825,9.092,91.948,56.773,33.183,16.996,8.142,3.238
738.25,23.085,55.129,18.244,12.367,43.831,23.905,67.171,59.311,59.135,68.386,40.401,70.122,9.896,11.019,62.453,76.254,85.822,9.149,91.964,56.76,33.18,16.998,8.135,3.236
738.58,23.193,55.127,18.391,12.369,44.032,23.944,67.221,59.473,59.128,68.523,40.468,70.142,9.994,11.03,62.474,76.279,85.812,9.192,91.942,56.746,33.165,16.998,8.13,3.238
738.92,23.296,55.091,18.534,12.377,44.235,23.995,67.276,59.605,59.101,68.629,40.516,70.156,10.088,11.043,62.502,76.3,85.826,9.244,91.935,56.739,33.166,16.997,8.123,3.239
739.25,23.408,55.103,18.68,12.396,44.442,24.052,67.33,59.757,59.083,68.764,40.559,70.144,10.194,11.055,62.505,76.318,85.837,9.295,91.928,56.742,33.16,16.982,8.124,3.245
739.58,23.536,55.105,18.839,12.417,44.652,24.096,67.395,59.93,59.072,68.9,40.62,70.157,10.313,11.072,62.512,76.336,85.858,9.358,91.919,56.735,33.138,16.972,8.122,3.249
739.91,23.662,55.124,19.005,12.446,44.849,24.157,67.441,60.081,59.041,69.024,40.702,70.144,10.427,11.094,62.524,76.372,85.883,9.423,91.93,56.764,33.122,16.969,8.117,3.239
740.24,23.78,55.134,19.176,12.473,45.033,24.214,67.484,60.206,59.043,69.109,40.795,70.154,10.537,11.115,62.533,76.402,85.916,9.478,91.934,56.764,33.109,16.965,8.117,3.241
740.57,23.9,55.118,19.344,12.493,45.227,24.27,67.553,60.351,59.034,69.204,40.887,70.14,10.651,11.13,62.543,76.412,85.916,9.535,91.947,56.765,33.094,16.954,8.117,3.247
740.91,24.021,55.113,19.52,12.517,45.447,24.339,67.592,60.465,59.039,69.317,40.957,70.134,10.777,11.143,62.538,76.456,85.911,9.6,91.941,56.726,33.095,16.951,8.117,3.248
741.24,24.146,55.131,19.702,12.54,45.679,24.378,67.641,60.609,59.031,69.425,41.051,70.143,10.899,11.167,62.554,76.472,85.952,9.667,91.92,56.719,33.081,16.944,8.12,3.251
741.57,24.292,55.126,19.891,12.578,45.909,24.432,67.696,60.734,59.028,69.542,41.109,70.155,11.022,11.184,62.576,76.501,85.958,9.731,91.917,56.723,33.072,16.935,8.123,3.254
741.9,24.424,55.128,20.083,12.599,46.128,24.492,67.753,60.885,59.014,69.655,41.199,70.154,11.158,11.203,62.586,76.516,85.966,9.809,91.908,56.722,33.064,16.918,8.124,3.257
742.23,24.569,55.136,20.279,12.634,46.339,24.548,67.8,61.014,59.013,69.76,41.294,70.171,11.291,11.222,62.585,76.533,85.983,9.881,91.901,56.717,33.058,16.908,8.125,3.262
742.56,24.703,55.16,20.481,12.657,46.551,24.606,67.868,61.158,59.029,69.881,41.397,70.179,11.423,11.235,62.563,76.555,85.978,9.955,91.883,56.713,33.048,16.894,8.132,3.265
742.9,24.847,55.168,20.698,12.697,46.771,24.671,67.917,61.3,59.042,69.966,41.485,70.186,11.565,11.263,62.571,76.592,85.977,10.039,91.851,56.712,33.034,16.897,8.131,3.259
743.23,24.983,55.17,20.911,12.716,46.99,24.728,67.95,61.429,59.044,70.081,41.573,70.195,11.699,11.278,62.568,76.629,85.935,10.112,91.866,56.706,33.036,16.889,8.126,3.255
743.56,25.125,55.155,21.126,12.735,47.238,24.783,68.014,61.569,59.055,70.178,41.647,70.206,11.839,11.302,62.574,76.638,85.934,10.186,91.864,56.677,33.026,16.88,8.129,3.263
743.89,25.284,55.147,21.357,12.758,47.481,24.84,68.074,61.711,59.056,70.289,41.703,70.219,11.987,11.323,62.592,76.661,85.932,10.27,91.876,56.639,33.024,16.869,8.122,3.266
744.22,25.437,55.152,21.594,12.786,47.719,24.902,68.125,61.841,59.059,70.419,41.78,70.236,12.134,11.348,62.591,76.702,85.935,10.351,91.895,56.62,33.024,16.867,8.111,3.261
744.55,25.592,55.147,21.837,12.807,47.949,24.958,68.188,61.981,59.044,70.525,41.867,70.248,12.283,11.368,62.605,76.721,85.934,10.442,91.891,56.64,33,16.857,8.106,3.262
744.88,25.758,55.146,22.082,12.835,48.199,25.044,68.274,62.121,59.04,70.61,41.941,70.247,12.439,11.389,62.602,76.745,85.911,10.542,91.89,56.635,32.996,16.848,8.111,3.26
745.21,25.899,55.142,22.331,12.85,48.434,25.106,68.335,62.26,59.029,70.698,42.024,70.256,12.6,11.417,62.612,76.757,85.937,10.637,91.908,56.637,32.985,16.84,8.103,3.259
745.54,26.053,55.119,22.591,12.876,48.69,25.15,68.394,62.396,59.028,70.803,42.092,70.26,12.752,11.438,62.611,76.792,85.96,10.721,91.892,56.623,32.965,16.839,8.1,3.255
745.87,26.195,55.13,22.862,12.9,48.947,25.216,68.456,62.534,59.022,70.909,42.164,70.257,12.908,11.463,62.601,76.812,85.974,10.815,91.865,56.605,32.956,16.833,8.097,3.256
746.21,26.357,55.142,23.145,12.939,49.204,25.277,68.514,62.658,59.019,70.995,42.229,70.255,13.07,11.499,62.62,76.864,85.981,10.918,91.858,56.601,32.94,16.827,8.096,3.256
746.54,26.518,55.129,23.443,12.958,49.457,25.338,68.565,62.78,59.002,71.098,42.311,70.259,13.235,11.524,62.631,76.871,86.01,11.028,91.89,56.583,32.924,16.813,8.09,3.259
746.87,26.674,55.131,23.747,12.991,49.728,25.4,68.621,62.894,58.997,71.177,42.378,70.256,13.402,11.552,62.644,76.897,86.034,11.143,91.868,56.566,32.922,16.808,8.084,3.259
747.2,26.836,55.124,24.05,13.02,49.968,25.457,68.688,63.027,58.997,71.254,42.453,70.263,13.569,11.57,62.64,76.928,86.038,11.254,91.849,56.561,32.918,16.804,8.082,3.256
747.53,26.996,55.118,24.358,13.053,50.228,25.519,68.757,63.154,59.001,71.34,42.532,70.263,13.736,11.596,62.627,76.959,86.036,11.382,91.865,56.581,32.908,16.796,8.076,3.248
747.86,27.171,55.132,24.683,13.085,50.503,25.58,68.811,63.252,59.001,71.402,42.61,70.259,13.913,11.629,62.626,76.97,86.032,11.514,91.847,56.582,32.882,16.784,8.081,3.254
748.19,27.331,55.136,25.007,13.112,50.755,25.643,68.885,63.381,59.004,71.49,42.666,70.271,14.083,11.662,62.641,76.987,86.044,11.627,91.861,56.564,32.883,16.785,8.074,3.248
748.52,27.505,55.131,25.348,13.136,50.989,25.693,68.925,63.489,58.999,71.583,42.738,70.271,14.256,11.684,62.663,77.038,86.07,11.742,91.882,56.549,32.887,16.784,8.065,3.255
748.85,27.679,55.141,25.701,13.16,51.247,25.761,68.971,63.606,59.011,71.671,42.818,70.284,14.431,11.704,62.645,77.062,86.083,11.864,91.861,56.518,32.882,16.777,8.064,3.257
749.18,27.85,55.154,26.06,13.181,51.497,25.836,69.002,63.708,59.007,71.741,42.9,70.291,14.618,11.736,62.672,77.081,86.116,11.996,91.864,56.513,32.897,16.778,8.064,3.255
749.51,28.026,55.15,26.423,13.202,51.773,25.902,69.049,63.81,59.018,71.808,42.97,70.283,14.804,11.765,62.693,77.123,86.109,12.14,91.89,56.536,32.904,16.78,8.057,3.249
749.84,28.214,55.142,26.801,13.215,52.042,25.962,69.104,63.922,59.001,71.907,43.051,70.29,15.002,11.792,62.689,77.117,86.139,12.281,91.917,56.516,32.892,16.77,8.055,3.251
750.17,28.391,55.137,27.166,13.232,52.316,26.029,69.156,64.034,59.011,71.994,43.126,70.299,15.181,11.814,62.69,77.139,86.132,12.413,91.921,56.506,32.877,16.764,8.058,3.252
750.5,28.577,55.147,27.559,13.252,52.584,26.093,69.202,64.153,59.016,72.076,43.212,70.31,15.366,11.848,62.693,77.161,86.155,12.555,91.936,56.523,32.841,16.758,8.06,3.25
750.83,28.773,55.152,27.963,13.282,52.86,26.16,69.232,64.256,59.02,72.181,43.3,70.302,15.567,11.89,62.7,77.184,86.191,12.701,91.929,56.518,32.848,16.754,8.056,3.259
751.16,28.954,55.167,28.379,13.309,53.158,26.235,69.274,64.361,58.995,72.256,43.389,70.303,15.774,11.921,62.715,77.202,86.216,12.84,91.922,56.492,32.824,16.745,8.058,3.267
751.49,29.129,55.16,28.8,13.328,53.43,26.298,69.335,64.492,58.986,72.335,43.46,70.298,15.974,11.944,62.736,77.219,86.233,12.983,91.925,56.472,32.818,16.745,8.058,3.264
751.82,29.311,55.164,29.249,13.354,53.713,26.368,69.394,64.588,58.97,72.413,43.564,70.306,16.177,11.979,62.738,77.259,86.251,13.144,91.909,56.488,32.813,16.742,8.06,3.265
752.15,29.492,55.16,29.689,13.377,54.011,26.425,69.445,64.711,58.957,72.481,43.645,70.316,16.384,12.004,62.74,77.269,86.234,13.299,91.893,56.465,32.8,16.73,8.064,3.264
752.48,29.683,55.169,30.147,13.41,54.297,26.497,69.515,64.817,58.945,72.534,43.724,70.291,16.6,12.039,62.762,77.299,86.236,13.471,91.896,56.465,32.795,16.735,8.07,3.266
752.81,29.873,55.172,30.612,13.44,54.581,26.558,69.615,64.919,58.942,72.629,43.785,70.288,16.798,12.07,62.765,77.345,86.22,13.631,91.923,56.461,32.767,16.729,8.068,3.275
753.14,30.072,55.157,31.077,13.467,54.844,26.619,69.67,65.033,58.923,72.71,43.869,70.291,17.001,12.104,62.759,77.358,86.252,13.789,91.895,56.429,32.75,16.719,8.068,3.278
753.47,30.265,55.172,31.562,13.506,55.127,26.689,69.715,65.144,58.925,72.759,43.933,70.279,17.211,12.126,62.766,77.404,86.241,13.953,91.904,56.428,32.749,16.727,8.066,3.277
753.8,30.461,55.181,32.057,13.531,55.409,26.739,69.78,65.223,58.917,72.82,44.004,70.265,17.424,12.171,62.77,77.432,86.255,14.126,91.894,56.422,32.755,16.723,8.057,3.274
754.13,30.649,55.182,32.552,13.557,55.698,26.8,69.843,65.324,58.886,72.863,44.067,70.256,17.644,12.197,62.761,77.468,86.26,14.296,91.879,56.413,32.767,16.717,8.054,3.279
754.46,30.828,55.192,33.064,13.577,55.987,26.86,69.91,65.411,58.887,72.931,44.142,70.26,17.855,12.218,62.773,77.501,86.235,14.48,91.895,56.419,32.741,16.713,8.048,3.269
754.79,31.017,55.194,33.58,13.592,56.253,26.91,69.957,65.496,58.902,72.999,44.205,70.261,18.063,12.251,62.774,77.523,86.253,14.658,91.911,56.413,32.741,16.708,8.043,3.265
755.12,31.213,55.207,34.121,13.617,56.525,26.974,70.002,65.598,58.9,73.079,44.286,70.277,18.281,12.291,62.787,77.54,86.25,14.839,91.906,56.42,32.738,16.706,8.038,3.261
755.45,31.411,55.209,34.657,13.645,56.805,27.028,70.056,65.692,58.914,73.154,44.351,70.271,18.502,12.323,62.787,77.551,86.265,15.023,91.903,56.407,32.72,16.7,8.046,3.269
755.78,31.595,55.23,35.228,13.674,57.08,27.086,70.11,65.796,58.919,73.213,44.42,70.27,18.73,12.361,62.783,77.559,86.276,15.211,91.926,56.419,32.714,16.7,8.044,3.266
756.11,31.788,55.227,35.785,13.695,57.35,27.137,70.149,65.892,58.912,73.276,44.467,70.278,18.95,12.388,62.774,77.573,86.289,15.387,91.934,56.425,32.709,16.686,8.037,3.264
756.44,31.987,55.233,36.351,13.716,57.619,27.195,70.17,66.012,58.92,73.305,44.536,70.273,19.177,12.415,62.763,77.566,86.288,15.585,91.901,56.427,32.702,16.672,8.03,3.255
756.77,32.166,55.255,36.945,13.743,57.897,27.24,70.223,66.101,58.929,73.368,44.6,70.274,19.399,12.446,62.786,77.573,86.3,15.779,91.916,56.42,32.692,16.657,8.022,3.253
757.1,32.351,55.24,37.514,13.752,58.195,27.298,70.273,66.182,58.925,73.437,44.661,70.292,19.623,12.484,62.788,77.584,86.318,15.971,91.904,56.42,32.682,16.642,8.022,3.257
757.43,32.535,55.247,38.094,13.775,58.459,27.351,70.3,66.285,58.916,73.486,44.726,70.291,19.839,12.505,62.788,77.598,86.318,16.159,91.912,56.423,32.665,16.642,8.024,3.26
757.76,32.735,55.242,38.688,13.791,58.735,27.407,70.327,66.373,58.939,73.581,44.788,70.301,20.065,12.539,62.812,77.592,86.32,16.343,91.926,56.405,32.651,16.642,8.021,3.258
758.09,32.914,55.236,39.302,13.815,58.991,27.461,70.357,66.452,58.92,73.625,44.834,70.313,20.287,12.562,62.818,77.595,86.34,16.527,91.92,56.393,32.639,16.64,8.022,3.265
758.41,33.098,55.237,39.92,13.849,59.26,27.517,70.39,66.549,58.905,73.691,44.89,70.318,20.516,12.591,62.825,77.607,86.316,16.713,91.882,56.394,32.633,16.641,8.027,3.267
758.74,33.28,55.221,40.513,13.866,59.548,27.558,70.433,66.626,58.903,73.722,44.941,70.311,20.731,12.614,62.825,77.658,86.344,16.897,91.894,56.379,32.633,16.632,8.016,3.265
759.07,33.465,55.222,41.12,13.892,59.812,27.605,70.456,66.716,58.869,73.754,45,70.309,20.955,12.631,62.836,77.68,86.34,17.084,91.878,56.373,32.627,16.622,8.002,3.262
759.4,33.639,55.214,41.737,13.91,60.073,27.658,70.511,66.774,58.868,73.819,45.058,70.297,21.172,12.655,62.855,77.723,86.355,17.284,91.866,56.371,32.607,16.619,7.997,3.262
759.73,33.802,55.215,42.363,13.923,60.346,27.699,70.548,66.835,58.874,73.886,45.122,70.309,21.397,12.679,62.882,77.746,86.365,17.485,91.85,56.366,32.595,16.614,7.995,3.257
760.06,33.97,55.211,43.005,13.94,60.6,27.741,70.596,66.888,58.859,73.955,45.19,70.316,21.623,12.703,62.901,77.771,86.36,17.672,91.854,56.355,32.589,16.613,8.003,3.261
760.39,34.145,55.218,43.628,13.958,60.87,27.8,70.638,66.964,58.867,74.003,45.257,70.332,21.852,12.732,62.89,77.811,86.351,17.866,91.847,56.363,32.576,16.615,8.008,3.264
760.72,34.308,55.214,44.273,13.983,61.097,27.836,70.656,67.047,58.876,74.07,45.316,70.336,22.073,12.751,62.905,77.833,86.336,18.051,91.813,56.357,32.575,16.613,7.998,3.254
761.05,34.469,55.206,44.919,14.005,61.372,27.884,70.695,67.129,58.863,74.136,45.359,70.359,22.298,12.774,62.91,77.86,86.328,18.248,91.79,56.349,32.566,16.597,7.987,3.253
761.38,34.629,55.202,45.575,14.03,61.618,27.925,70.76,67.194,58.848,74.169,45.411,70.357,22.522,12.795,62.918,77.898,86.312,18.449,91.784,56.364,32.566,16.598,7.986,3.257
761.7,34.801,55.208,46.216,14.045,61.895,27.964,70.809,67.284,58.852,74.231,45.482,70.344,22.753,12.822,62.926,77.915,86.301,18.65,91.778,56.349,32.561,16.591,7.984,3.255
762.03,34.984,55.196,46.859,14.057,62.134,27.996,70.857,67.356,58.848,74.283,45.536,70.337,22.969,12.845,62.938,77.943,86.312,18.85,91.795,56.346,32.543,16.574,7.978,3.253
762.36,35.147,55.204,47.516,14.074,62.379,28.044,70.895,67.402,58.852,74.339,45.591,70.353,23.193,12.867,62.944,77.929,86.3,19.051,91.798,56.352,32.516,16.569,7.983,3.256
762.69,35.306,55.203,48.176,14.078,62.635,28.076,70.92,67.47,58.853,74.388,45.625,70.321,23.418,12.892,62.96,77.941,86.327,19.249,91.814,56.332,32.522,16.577,7.984,3.257
763.02,35.473,55.222,48.817,14.092,62.889,28.122,70.927,67.545,58.847,74.443,45.675,70.318,23.631,12.914,62.97,77.959,86.361,19.421,91.808,56.332,32.519,16.574,7.982,3.257
763.35,35.649,55.231,49.462,14.115,63.141,28.164,70.956,67.631,58.836,74.489,45.72,70.291,23.857,12.938,62.968,77.966,86.358,19.606,91.796,56.303,32.516,16.571,7.975,3.261
763.67,35.812,55.242,50.088,14.138,63.396,28.212,70.974,67.703,58.841,74.546,45.767,70.297,24.068,12.963,62.974,77.991,86.369,19.804,91.797,56.299,32.508,16.556,7.974,3.267
764,35.974,55.239,50.728,14.152,63.631,28.242,71,67.763,58.828,74.567,45.794,70.283,24.298,12.98,63.009,77.99,86.346,19.977,91.801,56.296,32.5,16.547,7.97,3.27
764.33,36.15,55.262,51.382,14.166,63.884,28.272,71.045,67.813,58.826,74.59,45.836,70.276,24.522,13.004,63.022,78.005,86.367,20.172,91.839,56.299,32.478,16.541,7.974,3.276
764.66,36.315,55.277,52.024,14.177,64.11,28.307,71.07,67.876,58.826,74.648,45.885,70.27,24.748,13.027,63.041,78.025,86.375,20.362,91.847,56.294,32.483,16.546,7.978,3.279
764.99,36.478,55.276,52.624,14.192,64.343,28.349,71.088,67.948,58.821,74.697,45.93,70.262,24.974,13.047,63.044,78.038,86.393,20.541,91.834,56.283,32.48,16.527,7.982,3.275
765.32,36.655,55.27,53.245,14.209,64.57,28.381,71.118,68.001,58.817,74.73,45.953,70.277,25.187,13.067,63.056,78.074,86.413,20.702,91.834,56.285,32.463,16.515,7.981,3.278
765.64,36.803,55.277,53.889,14.229,64.817,28.419,71.15,68.075,58.822,74.774,45.996,70.276,25.415,13.086,63.07,78.086,86.431,20.879,91.812,56.276,32.46,16.52,7.987,3.284
765.97,36.972,55.281,54.499,14.245,65.044,28.448,71.153,68.148,58.799,74.81,46.027,70.248,25.637,13.112,63.085,78.114,86.451,21.042,91.808,56.264,32.459,16.514,7.984,3.289
766.3,37.136,55.288,55.106,14.268,65.282,28.477,71.188,68.208,58.821,74.829,46.071,70.279,25.852,13.139,63.078,78.136,86.455,21.209,91.817,56.265,32.444,16.499,7.98,3.288
766.63,37.297,55.277,55.701,14.291,65.505,28.495,71.214,68.29,58.821,74.855,46.109,70.29,26.077,13.167,63.068,78.152,86.426,21.385,91.81,56.257,32.432,16.487,7.981,3.287
766.96,37.453,55.279,56.295,14.312,65.735,28.526,71.249,68.352,58.811,74.887,46.155,70.292,26.29,13.186,63.07,78.19,86.422,21.557,91.814,56.266,32.413,16.481,7.979,3.295
767.28,37.607,55.269,56.883,14.319,65.972,28.542,71.274,68.401,58.809,74.92,46.192,70.296,26.521,13.205,63.067,78.192,86.434,21.702,91.809,56.257,32.404,16.484,7.981,3.297
767.61,37.764,55.254,57.474,14.327,66.213,28.571,71.281,68.485,58.802,74.969,46.238,70.281,26.735,13.235,63.056,78.227,86.453,21.873,91.802,56.247,32.402,16.476,7.977,3.294
767.94,37.917,55.257,58.04,14.345,66.446,28.604,71.313,68.548,58.799,75.017,46.293,70.283,26.952,13.261,63.074,78.225,86.44,22.023,91.788,56.227,32.398,16.472,7.973,3.301
768.27,38.071,55.224,58.611,14.361,66.669,28.626,71.344,68.612,58.818,75.03,46.328,70.265,27.181,13.284,63.077,78.23,86.46,22.164,91.799,56.223,32.375,16.461,7.972,3.297
768.59,38.206,55.231,59.169,14.377,66.89,28.658,71.38,68.637,58.832,75.057,46.378,70.264,27.396,13.31,63.095,78.253,86.458,22.318,91.821,56.222,32.356,16.464,7.967,3.297
768.92,38.343,55.26,59.728,14.394,67.111,28.688,71.38,68.711,58.836,75.085,46.432,70.255,27.61,13.338,63.088,78.279,86.458,22.485,91.834,56.225,32.361,16.475,7.968,3.289
769.25,38.48,55.257,60.245,14.413,67.317,28.709,71.408,68.76,58.833,75.125,46.464,70.237,27.825,13.366,63.088,78.292,86.447,22.632,91.837,56.228,32.351,16.479,7.96,3.288
769.58,38.63,55.266,60.785,14.433,67.535,28.742,71.454,68.821,58.837,75.166,46.514,70.255,28.049,13.392,63.1,78.308,86.461,22.793,91.826,56.22,32.355,16.478,7.963,3.286
769.91,38.774,55.268,61.316,14.447,67.742,28.78,71.495,68.869,58.814,75.204,46.55,70.252,28.27,13.418,63.111,78.334,86.465,22.943,91.809,56.225,32.335,16.481,7.966,3.29
770.23,38.891,55.272,61.837,14.448,67.958,28.81,71.533,68.898,58.828,75.238,46.583,70.249,28.484,13.434,63.131,78.351,86.472,23.091,91.81,56.226,32.323,16.475,7.961,3.294
770.56,39.029,55.276,62.344,14.455,68.168,28.834,71.536,68.951,58.84,75.271,46.615,70.268,28.701,13.464,63.156,78.349,86.464,23.206,91.824,56.212,32.313,16.466,7.961,3.293
770.89,39.172,55.294,62.835,14.47,68.363,28.857,71.564,68.992,58.839,75.282,46.634,70.26,28.915,13.494,63.185,78.375,86.462,23.349,91.829,56.212,32.314,16.466,7.954,3.29
771.21,39.313,55.302,63.317,14.502,68.574,28.872,71.612,69.023,58.835,75.309,46.656,70.271,29.133,13.512,63.198,78.37,86.461,23.484,91.846,56.224,32.3,16.459,7.954,3.293
771.54,39.431,55.295,63.797,14.52,68.793,28.895,71.625,69.087,58.829,75.34,46.679,70.256,29.342,13.538,63.208,78.402,86.475,23.613,91.819,56.233,32.295,16.449,7.956,3.291
771.87,39.572,55.321,64.263,14.538,69.021,28.914,71.644,69.135,58.82,75.37,46.713,70.286,29.548,13.567,63.231,78.41,86.482,23.752,91.817,56.231,32.292,16.445,7.955,3.297
772.2,39.707,55.337,64.749,14.553,69.247,28.928,71.655,69.205,58.803,75.427,46.722,70.308,29.763,13.598,63.229,78.404,86.507,23.867,91.777,56.219,32.278,16.43,7.954,3.295
772.52,39.841,55.319,65.196,14.565,69.456,28.943,71.687,69.258,58.79,75.471,46.744,70.297,29.99,13.63,63.254,78.394,86.505,23.976,91.785,56.215,32.268,16.406,7.945,3.3
772.85,39.972,55.341,65.636,14.565,69.674,28.957,71.708,69.306,58.789,75.494,46.773,70.324,30.21,13.654,63.272,78.402,86.504,24.088,91.79,56.222,32.27,16.39,7.953,3.31
773.18,40.078,55.333,66.069,14.568,69.884,28.953,71.727,69.371,58.774,75.519,46.773,70.318,30.412,13.68,63.283,78.406,86.506,24.187,91.773,56.232,32.247,16.369,7.952,3.31
773.5,40.204,55.333,66.485,14.589,70.096,28.956,71.711,69.431,58.799,75.568,46.795,70.304,30.624,13.707,63.32,78.414,86.489,24.286,91.787,56.222,32.251,16.354,7.948,3.316
773.83,40.354,55.324,66.88,14.606,70.319,28.972,71.712,69.498,58.78,75.598,46.81,70.331,30.825,13.735,63.324,78.416,86.509,24.397,91.77,56.205,32.24,16.347,7.956,3.316
774.16,40.468,55.324,67.285,14.623,70.506,28.984,71.751,69.548,58.776,75.629,46.831,70.34,31.024,13.761,63.325,78.433,86.517,24.51,91.765,56.214,32.236,16.339,7.96,3.32
774.48,40.585,55.311,67.709,14.64,70.724,29.002,71.764,69.606,58.778,75.658,46.858,70.343,31.216,13.781,63.333,78.448,86.512,24.612,91.778,56.208,32.225,16.327,7.961,3.32
774.81,40.691,55.322,68.116,14.651,70.933,29.013,71.791,69.669,58.777,75.712,46.889,70.339,31.421,13.802,63.35,78.468,86.533,24.71,91.771,56.182,32.218,16.328,7.961,3.323
775.14,40.812,55.332,68.494,14.658,71.13,29.027,71.813,69.722,58.771,75.753,46.911,70.358,31.614,13.818,63.36,78.484,86.553,24.806,91.791,56.163,32.204,16.33,7.956,3.315
775.47,40.91,55.34,68.882,14.672,71.307,29.048,71.827,69.751,58.769,75.799,46.919,70.357,31.815,13.837,63.363,78.52,86.527,24.893,91.776,56.154,32.205,16.325,7.957,3.32
775.79,41.028,55.305,69.251,14.681,71.509,29.04,71.857,69.802,58.767,75.812,46.928,70.339,31.998,13.851,63.372,78.543,86.517,24.976,91.79,56.153,32.208,16.332,7.955,3.332
776.12,41.134,55.316,69.622,14.693,71.701,29.051,71.871,69.844,58.776,75.821,46.93,70.344,32.196,13.867,63.379,78.565,86.54,25.064,91.774,56.135,32.188,16.325,7.958,3.336
776.44,41.255,55.309,69.977,14.709,71.904,29.063,71.885,69.894,58.782,75.84,46.953,70.336,32.381,13.891,63.384,78.585,86.529,25.152,91.785,56.116,32.175,16.318,7.954,3.329
776.77,41.382,55.318,70.329,14.73,72.096,29.077,71.898,69.924,58.804,75.844,46.99,70.343,32.594,13.919,63.392,78.606,86.511,25.24,91.807,56.104,32.171,16.328,7.952,3.329
777.1,41.488,55.316,70.677,14.733,72.289,29.086,71.921,69.987,58.784,75.876,47.01,70.371,32.782,13.941,63.372,78.614,86.513,25.31,91.807,56.095,32.169,16.325,7.949,3.321
777.42,41.586,55.332,71.04,14.752,72.478,29.108,71.946,70.038,58.79,75.909,47.048,70.366,33.005,13.979,63.391,78.644,86.501,25.386,91.818,56.097,32.172,16.321,7.95,3.328
777.75,41.695,55.345,71.358,14.765,72.698,29.111,71.96,70.066,58.779,75.931,47.053,70.352,33.217,14.015,63.402,78.648,86.515,25.458,91.822,56.085,32.155,16.321,7.946,3.321
778.08,41.791,55.35,71.68,14.776,72.869,29.122,71.983,70.134,58.755,75.984,47.071,70.368,33.426,14.052,63.408,78.662,86.523,25.522,91.802,56.07,32.139,16.318,7.948,3.322
778.4,41.907,55.341,72,14.779,73.051,29.147,71.978,70.17,58.754,75.995,47.066,70.406,33.63,14.083,63.435,78.683,86.528,25.6,91.814,56.074,32.125,16.312,7.948,3.321
778.73,42.002,55.337,72.325,14.799,73.235,29.147,71.984,70.2,58.756,76.026,47.07,70.404,33.847,14.125,63.412,78.696,86.499,25.678,91.809,56.067,32.13,16.303,7.948,3.324
779.06,42.107,55.327,72.607,14.808,73.455,29.156,72.013,70.25,58.762,76.039,47.091,70.407,34.06,14.167,63.426,78.693,86.535,25.737,91.802,56.063,32.121,16.298,7.941,3.32
